"TRIP_ID","TRIP_YEAR","EVENT_DATE","STRATUM","BLOCK_DESIGNATION","EVENT_TYPE","EVENT_NUMBER","TOW_NUMBER","DayNight","END_DEPLOYMENT_TIME","BEGIN_RETRIEVAL_TIME","START_LATITUDE","START_LONGITUDE","TARGET_HEADLINE_HEIGHT","MOUTH_OPENING_HEIGHT","AvgOfMOUTH_OPENING_HEIGHT","RBREstNetMouthHeight","OfficialMouthOpeningHeight","SPEED","DOOR_SPREAD","AvgOfDOOR_SPREAD","OfficialDoorspread","OFFICIAL_DISTANCE_TRAVELLED","horizontalOpen_m","AvgOfhorizontalOpen_m1","OfficialMouthOpeningWidth","OfficialVolSwept_m3","OfficialVolumeSwept_km3","USABILITY_CODE","CATCH_ID","SPECIES_CODE","TOTAL_CATCH_COUNT","JUVENILE_CATCH_COUNT","ADULT_CATCH_COUNT","TOTAL_CATCH_WEIGHT","JUVENILE_CATCH_WEIGHT","ADULT_CATCH_WEIGHT","TotalCatchWtCPUE_kg_km3","JuvCatchWtCPUE_kg_km3","JuvCatchCountCPUE_no_km3","JuvCatchCountCPUE_no_km"
123,2017,7/29/2017 23:31:00,510,5067,"midwater tow",94,94,"Night",7/29/2017 23:38:55,7/29/2017 23:59:19,49.28,-126.55,0,13.00,12.84,,13.00,7.80,59.00,63.60,59.00,"1.36069114470842",33.09,35.60,33.09,1084028.40,1.08402840499878e-03,1,10009,"115",2,0,2,6.22,,,5737.85,0.00,0.00,0.00
123,2017,7/29/2017 23:31:00,510,5067,"midwater tow",94,94,"Night",7/29/2017 23:38:55,7/29/2017 23:59:19,49.28,-126.55,0,13.00,12.84,,13.00,7.80,59.00,63.60,59.00,"1.36069114470842",33.09,35.60,33.09,1084028.40,1.08402840499878e-03,1,10010,"124",1,1,0,0.26,0.26,0.00,239.84,239.84,922.48,0.39
123,2017,7/29/2017 23:31:00,510,5067,"midwater tow",94,94,"Night",7/29/2017 23:38:55,7/29/2017 23:59:19,49.28,-126.55,0,13.00,12.84,,13.00,7.80,59.00,63.60,59.00,"1.36069114470842",33.09,35.60,33.09,1084028.40,1.08402840499878e-03,1,10007,"096",,,,117.11,,,108032.22,0.00,0.00,0.00
123,2017,7/30/2017 1:02:00,511,4567,"midwater tow",95,95,"Night",7/30/2017 1:08:41,7/30/2017 1:29:04,49.15,-126.58,0,13.00,12.84,,13.00,7.70,55.00,63.60,55.00,"1.39308855291577",30.70,35.60,30.70,1029678.02,1.02967802558899e-03,1,10017,"108",2,0,2,3.00,,,2913.53,0.00,0.00,0.00
123,2017,7/30/2017 1:02:00,511,4567,"midwater tow",95,95,"Night",7/30/2017 1:08:41,7/30/2017 1:29:04,49.15,-126.58,0,13.00,12.84,,13.00,7.70,55.00,63.60,55.00,"1.39308855291577",30.70,35.60,30.70,1029678.02,1.02967802558899e-03,1,10018,"112",1,1,0,0.03,0.03,0.00,29.13,29.13,971.17,0.38
123,2017,7/30/2017 1:02:00,511,4567,"midwater tow",95,95,"Night",7/30/2017 1:08:41,7/30/2017 1:29:04,49.15,-126.58,0,13.00,12.84,,13.00,7.70,55.00,63.60,55.00,"1.39308855291577",30.70,35.60,30.70,1029678.02,1.02967802558899e-03,1,10016,"096",,,,104.37,,,101361.78,0.00,0.00,0.00
123,2017,7/30/2017 1:02:00,511,4567,"midwater tow",95,95,"Night",7/30/2017 1:08:41,7/30/2017 1:29:04,49.15,-126.58,0,13.00,12.84,,13.00,7.70,55.00,63.60,55.00,"1.39308855291577",30.70,35.60,30.70,1029678.02,1.02967802558899e-03,1,10019,"124",1,0,1,4.10,,,3981.82,0.00,0.00,0.00
123,2017,7/31/2017 15:24:00,510,2585,"midwater tow",102,102,"Day",7/31/2017 15:39:55,7/31/2017 16:00:15,48.54,-125.66,15,13.00,12.84,,13.00,7.70,59.00,63.60,59.00,"1.40388768898488",33.09,35.60,33.09,1118442.00,1.11844200515747e-03,1,10083,"115",1,1,0,0.24,0.24,0.00,214.58,214.58,894.10,0.38
123,2017,7/31/2017 15:24:00,510,2585,"midwater tow",102,102,"Day",7/31/2017 15:39:55,7/31/2017 16:00:15,48.54,-125.66,15,13.00,12.84,,13.00,7.70,59.00,63.60,59.00,"1.40388768898488",33.09,35.60,33.09,1118442.00,1.11844200515747e-03,1,10082,"108",5,0,5,9.10,,,8136.31,0.00,0.00,0.00
123,2017,7/31/2017 15:24:00,510,2585,"midwater tow",102,102,"Day",7/31/2017 15:39:55,7/31/2017 16:00:15,48.54,-125.66,15,13.00,12.84,,13.00,7.70,59.00,63.60,59.00,"1.40388768898488",33.09,35.60,33.09,1118442.00,1.11844200515747e-03,1,10084,"124",5,1,4,3.07,0.33,2.74,2744.88,295.05,894.10,0.38
123,2017,7/31/2017 18:22:00,510,2580,"midwater tow",103,103,"Day",7/31/2017 18:31:20,7/31/2017 18:51:48,48.55,-125.92,0,13.00,12.84,,13.00,8.10,55.00,63.60,55.00,"1.49568034557235",30.70,35.60,30.70,1105507.02,1.10550702747345e-03,1,10090,"124",1,0,1,4.39,,,3971.02,0.00,0.00,0.00
123,2017,7/31/2017 18:22:00,510,2580,"midwater tow",103,103,"Day",7/31/2017 18:31:20,7/31/2017 18:51:48,48.55,-125.92,0,13.00,12.84,,13.00,8.10,55.00,63.60,55.00,"1.49568034557235",30.70,35.60,30.70,1105507.02,1.10550702747345e-03,1,10089,"115",22,6,16,31.80,1.66,30.14,28773.22,1507.00,5427.37,2.16
123,2017,7/31/2017 23:56:00,510,2585,"midwater tow",105,105,"Night",8/1/2017 0:00:40,8/1/2017 0:21:10,48.54,-125.67,15,13.00,12.84,,13.00,7.80,71.00,63.60,71.00,"1.41435883886923",39.74,35.60,39.74,1353230.64,1.35323064645475e-03,1,10101,"124",3,0,3,4.42,,,3266.25,0.00,0.00,0.00
123,2017,7/31/2017 23:56:00,510,2585,"midwater tow",105,105,"Night",8/1/2017 0:00:40,8/1/2017 0:21:10,48.54,-125.67,15,13.00,12.84,,13.00,7.80,71.00,63.60,71.00,"1.41435883886923",39.74,35.60,39.74,1353230.64,1.35323064645475e-03,1,10100,"096",1,,,0.08,,,59.11,0.00,0.00,0.00
123,2017,8/1/2017 2:21:00,511,2837,"midwater tow",106,106,"Night",8/1/2017 2:31:12,8/1/2017 2:51:36,48.61,-125.53,0,13.00,12.84,,13.00,7.20,55.00,63.60,55.00,"1.31749460043197",30.70,35.60,30.70,973804.02,9.73804024200443e-04,1,10111,"108",4,0,4,8.31,,,8533.54,0.00,0.00,0.00
123,2017,8/1/2017 2:21:00,511,2837,"midwater tow",106,106,"Night",8/1/2017 2:31:12,8/1/2017 2:51:36,48.61,-125.53,0,13.00,12.84,,13.00,7.20,55.00,63.60,55.00,"1.31749460043197",30.70,35.60,30.70,973804.02,9.73804024200443e-04,1,10110,"096",,,,21.80,,,22386.43,0.00,0.00,0.00
123,2017,8/1/2017 2:21:00,511,2837,"midwater tow",106,106,"Night",8/1/2017 2:31:12,8/1/2017 2:51:36,48.61,-125.53,0,13.00,12.84,,13.00,7.20,55.00,63.60,55.00,"1.31749460043197",30.70,35.60,30.70,973804.02,9.73804024200443e-04,1,10112,"115",1,1,0,0.24,0.24,0.00,246.45,246.45,1026.90,0.40
123,2017,8/1/2017 2:21:00,511,2837,"midwater tow",106,106,"Night",8/1/2017 2:31:12,8/1/2017 2:51:36,48.61,-125.53,0,13.00,12.84,,13.00,7.20,55.00,63.60,55.00,"1.31749460043197",30.70,35.60,30.70,973804.02,9.73804024200443e-04,1,10113,"118",2,0,2,4.19,,,4302.71,0.00,0.00,0.00
123,2017,8/1/2017 2:21:00,511,2837,"midwater tow",106,106,"Night",8/1/2017 2:31:12,8/1/2017 2:51:36,48.61,-125.53,0,13.00,12.84,,13.00,7.20,55.00,63.60,55.00,"1.31749460043197",30.70,35.60,30.70,973804.02,9.73804024200443e-04,1,10114,"124",19,4,15,17.42,1.07,16.35,17888.60,1098.78,4107.60,1.63
124,2018,7/6/2018 17:26:00,505,11536,"midwater tow",1,1,"Day",7/6/2018 19:58:58,7/6/2018 20:20:14,51.17,-128.24,0,18.00,14.89,18.59,18.59,8.00,67.70,77.88,67.70,"1.54427645788337",37.87,43.58,37.86,2013449.42,2.01344939773761e-03,1,10124,"124",2,2,0,0.72,0.72,0.00,357.59,357.59,993.32,0.69
124,2018,7/6/2018 17:26:00,505,11536,"midwater tow",1,1,"Day",7/6/2018 19:58:58,7/6/2018 20:20:14,51.17,-128.24,0,18.00,14.89,18.59,18.59,8.00,67.70,77.88,67.70,"1.54427645788337",37.87,43.58,37.86,2013449.42,2.01344939773761e-03,1,10122,"112",1,,,2.87,,,1425.41,0.00,0.00,0.00
124,2018,7/6/2018 17:26:00,505,11536,"midwater tow",1,1,"Day",7/6/2018 19:58:58,7/6/2018 20:20:14,51.17,-128.24,0,18.00,14.89,18.59,18.59,8.00,67.70,77.88,67.70,"1.54427645788337",37.87,43.58,37.86,2013449.42,2.01344939773761e-03,1,10123,"115",1,,,3.18,,,1579.37,0.00,0.00,0.00
124,2018,7/6/2018 17:26:00,505,11536,"midwater tow",1,1,"Day",7/6/2018 19:58:58,7/6/2018 20:20:14,51.17,-128.24,0,18.00,14.89,18.59,18.59,8.00,67.70,77.88,67.70,"1.54427645788337",37.87,43.58,37.86,2013449.42,2.01344939773761e-03,1,10121,"096",5,,,0.01,,,4.96,0.00,0.00,0.00
124,2018,7/6/2018 22:20:00,505,11536,"midwater tow",4,4,"Night",7/6/2018 22:47:29,7/6/2018 23:07:59,51.19,-128.26,0,18.00,14.89,9.76,9.76,7.70,76.00,77.88,76.00,"1.43088552915767",42.47,43.58,42.47,1098444.16,1.09844413733189e-03,1,10133,"124",1,1,0,0.34,0.34,0.00,309.52,309.52,910.37,0.37
124,2018,7/6/2018 22:20:00,505,11536,"midwater tow",4,4,"Night",7/6/2018 22:47:29,7/6/2018 23:07:59,51.19,-128.26,0,18.00,14.89,9.76,9.76,7.70,76.00,77.88,76.00,"1.43088552915767",42.47,43.58,42.47,1098444.16,1.09844413733189e-03,1,10132,"096",,,,182.69,,,166317.06,0.00,0.00,0.00
124,2018,7/7/2018 15:47:00,505,11043,"midwater tow",5,5,"Day",7/7/2018 15:57:49,7/7/2018 16:18:15,51.02,-127.84,0,18.00,14.89,20.44,20.44,8.10,73.80,77.88,73.80,"1.4902807775378",41.28,43.58,41.27,2328786.38,2.32878642398145e-03,1,10144,"118",3,3,0,0.10,0.10,0.00,42.94,42.94,1288.22,1.08
124,2018,7/7/2018 15:47:00,505,11043,"midwater tow",5,5,"Day",7/7/2018 15:57:49,7/7/2018 16:18:15,51.02,-127.84,0,18.00,14.89,20.44,20.44,8.10,73.80,77.88,73.80,"1.4902807775378",41.28,43.58,41.27,2328786.38,2.32878642398145e-03,1,10145,"124",1,,,0.45,,,193.23,0.00,0.00,0.00
124,2018,7/7/2018 15:47:00,505,11043,"midwater tow",5,5,"Day",7/7/2018 15:57:49,7/7/2018 16:18:15,51.02,-127.84,0,18.00,14.89,20.44,20.44,8.10,73.80,77.88,73.80,"1.4902807775378",41.28,43.58,41.27,2328786.38,2.32878642398145e-03,1,10140,"108",17,16,1,1.35,0.27,1.08,579.70,115.94,6870.53,5.79
124,2018,7/7/2018 15:47:00,505,11043,"midwater tow",5,5,"Day",7/7/2018 15:57:49,7/7/2018 16:18:15,51.02,-127.84,0,18.00,14.89,20.44,20.44,8.10,73.80,77.88,73.80,"1.4902807775378",41.28,43.58,41.27,2328786.38,2.32878642398145e-03,1,10142,"112",3,3,0,0.08,0.08,0.00,34.35,34.35,1288.22,1.08
124,2018,7/7/2018 15:47:00,505,11043,"midwater tow",5,5,"Day",7/7/2018 15:57:49,7/7/2018 16:18:15,51.02,-127.84,0,18.00,14.89,20.44,20.44,8.10,73.80,77.88,73.80,"1.4902807775378",41.28,43.58,41.27,2328786.38,2.32878642398145e-03,1,10143,"115",1,1,0,0.04,0.04,0.00,17.17,17.17,429.40,0.36
124,2018,7/7/2018 17:10:00,505,11291,"midwater tow",8,8,"Day",7/7/2018 17:48:41,7/7/2018 18:09:30,51.09,-127.95,0,20.00,14.89,21.29,21.29,7.90,74.00,77.88,74.00,"1.47408207343413",41.45,43.58,41.45,2409144.68,2.40914461294305e-03,1,10154,"124",1,,,0.74,,,307.16,0.00,0.00,0.00
124,2018,7/7/2018 17:10:00,505,11291,"midwater tow",8,8,"Day",7/7/2018 17:48:41,7/7/2018 18:09:30,51.09,-127.95,0,20.00,14.89,21.29,21.29,7.90,74.00,77.88,74.00,"1.47408207343413",41.45,43.58,41.45,2409144.68,2.40914461294305e-03,1,10153,"118",2,2,0,0.05,0.05,0.00,20.75,20.75,830.17,0.73
124,2018,7/7/2018 17:10:00,505,11291,"midwater tow",8,8,"Day",7/7/2018 17:48:41,7/7/2018 18:09:30,51.09,-127.95,0,20.00,14.89,21.29,21.29,7.90,74.00,77.88,74.00,"1.47408207343413",41.45,43.58,41.45,2409144.68,2.40914461294305e-03,1,10152,"115",1,,,1.85,,,767.90,0.00,0.00,0.00
124,2018,7/7/2018 17:10:00,505,11291,"midwater tow",8,8,"Day",7/7/2018 17:48:41,7/7/2018 18:09:30,51.09,-127.95,0,20.00,14.89,21.29,21.29,7.90,74.00,77.88,74.00,"1.47408207343413",41.45,43.58,41.45,2409144.68,2.40914461294305e-03,1,10151,"112",2,2,0,0.04,0.04,0.00,16.60,16.60,830.17,0.73
124,2018,7/7/2018 18:27:00,505,11418,"midwater tow",9,9,"Day",7/7/2018 19:08:49,7/7/2018 19:29:20,51.12,-127.87,15,9.00,14.89,7.55,7.55,8.70,81.00,77.88,81.00,"1.61447084233261",45.37,43.58,45.36,1024205.02,1.02420506676222e-03,1,10158,"124",1,,,0.37,,,361.25,0.00,0.00,0.00
124,2018,7/7/2018 22:02:00,505,11418,"midwater tow",12,12,"Night",7/7/2018 22:22:03,7/7/2018 22:42:32,51.15,-127.84,15,12.00,14.89,11.06,11.06,7.80,77.50,77.88,77.50,"1.44168466522678",43.33,43.58,43.33,1279543.64,1.27954366861733e-03,1,10164,"108",1,,,1.33,,,1039.43,0.00,0.00,0.00
124,2018,7/7/2018 22:02:00,505,11418,"midwater tow",12,12,"Night",7/7/2018 22:22:03,7/7/2018 22:42:32,51.15,-127.84,15,12.00,14.89,11.06,11.06,7.80,77.50,77.88,77.50,"1.44168466522678",43.33,43.58,43.33,1279543.64,1.27954366861733e-03,1,10166,"118",1,,,2.07,,,1617.76,0.00,0.00,0.00
124,2018,7/7/2018 22:02:00,505,11418,"midwater tow",12,12,"Night",7/7/2018 22:22:03,7/7/2018 22:42:32,51.15,-127.84,15,12.00,14.89,11.06,11.06,7.80,77.50,77.88,77.50,"1.44168466522678",43.33,43.58,43.33,1279543.64,1.27954366861733e-03,1,10165,"115",2,,,5.67,,,4431.26,0.00,0.00,0.00
124,2018,7/7/2018 22:02:00,505,11418,"midwater tow",12,12,"Night",7/7/2018 22:22:03,7/7/2018 22:42:32,51.15,-127.84,15,12.00,14.89,11.06,11.06,7.80,77.50,77.88,77.50,"1.44168466522678",43.33,43.58,43.33,1279543.64,1.27954366861733e-03,1,10167,"124",5,,,2.65,,,2071.05,0.00,0.00,0.00
124,2018,7/7/2018 22:02:00,505,11418,"midwater tow",12,12,"Night",7/7/2018 22:22:03,7/7/2018 22:42:32,51.15,-127.84,15,12.00,14.89,11.06,11.06,7.80,77.50,77.88,77.50,"1.44168466522678",43.33,43.58,43.33,1279543.64,1.27954366861733e-03,1,10163,"096",,,,141.87,,,110875.46,0.00,0.00,0.00
124,2018,7/8/2018 0:00:00,505,11291,"midwater tow",13,13,"Night",7/8/2018 0:51:25,7/8/2018 1:12:01,51.11,-127.97,0,18.00,14.89,15.85,15.85,8.40,70.00,77.88,70.00,"1.57127429805616",39.23,43.58,39.22,1809424.99,1.80942492743466e-03,1,10172,"096",,,,1041.68,,,575696.72,0.00,0.00,0.00
124,2018,7/8/2018 0:00:00,505,11291,"midwater tow",13,13,"Night",7/8/2018 0:51:25,7/8/2018 1:12:01,51.11,-127.97,0,18.00,14.89,15.85,15.85,8.40,70.00,77.88,70.00,"1.57127429805616",39.23,43.58,39.22,1809424.99,1.80942492743466e-03,1,10174,"115",11,,,18.54,,,10246.34,0.00,0.00,0.00
124,2018,7/8/2018 0:00:00,505,11291,"midwater tow",13,13,"Night",7/8/2018 0:51:25,7/8/2018 1:12:01,51.11,-127.97,0,18.00,14.89,15.85,15.85,8.40,70.00,77.88,70.00,"1.57127429805616",39.23,43.58,39.22,1809424.99,1.80942492743466e-03,1,10173,"108",11,11,0,0.32,0.32,0.00,176.85,176.85,6079.27,3.78
124,2018,7/8/2018 2:25:00,505,11043,"midwater tow",16,16,"Night",7/8/2018 3:11:33,7/8/2018 3:32:20,51.05,-127.87,0,15.00,14.89,15.94,15.93,7.80,75.00,77.88,75.00,"1.47408207343413",41.96,43.58,41.95,1825939.60,1.82593966409231e-03,1,10175,"096",,,,1283.64,,,703002.41,0.00,0.00,0.00
124,2018,7/8/2018 2:25:00,505,11043,"midwater tow",16,16,"Night",7/8/2018 3:11:33,7/8/2018 3:32:20,51.05,-127.87,0,15.00,14.89,15.94,15.93,7.80,75.00,77.88,75.00,"1.47408207343413",41.96,43.58,41.95,1825939.60,1.82593966409231e-03,1,10176,"124",7,7,0,0.80,0.80,0.00,438.13,438.13,3833.64,2.56
124,2018,7/8/2018 17:44:00,505,11146,"midwater tow",20,20,"Day",7/8/2018 17:56:46,7/8/2018 18:17:16,51.06,-129.13,15,11.00,14.89,10.67,10.67,8.60,83.00,77.88,83.00,"1.58747300215983",46.40,43.58,46.40,1455558.75,1.45555877827423e-03,1,10187,"124",1,1,0,0.33,0.33,0.00,226.71,226.71,687.02,0.34
124,2018,7/8/2018 17:44:00,505,11146,"midwater tow",20,20,"Day",7/8/2018 17:56:46,7/8/2018 18:17:16,51.06,-129.13,15,11.00,14.89,10.67,10.67,8.60,83.00,77.88,83.00,"1.58747300215983",46.40,43.58,46.40,1455558.75,1.45555877827423e-03,1,10185,"108",2,1,1,1.42,0.05,1.37,975.57,34.35,687.02,0.34
124,2018,7/8/2018 23:46:00,505,11146,"midwater tow",25,25,"Night",7/8/2018 23:58:16,7/9/2018 0:18:57,51.08,-129.10,15,11.00,14.89,9.37,9.36,9.20,74.90,77.88,74.90,"1.7170626349892",41.96,43.58,41.95,1250265.30,1.25026529345023e-03,1,10217,"112",2,,,11.63,,,9302.02,0.00,0.00,0.00
124,2018,7/8/2018 23:46:00,505,11146,"midwater tow",25,25,"Night",7/8/2018 23:58:16,7/9/2018 0:18:57,51.08,-129.10,15,11.00,14.89,9.37,9.36,9.20,74.90,77.88,74.90,"1.7170626349892",41.96,43.58,41.95,1250265.30,1.25026529345023e-03,1,10216,"096",,,,7.90,,,6318.65,0.00,0.00,0.00
124,2018,7/9/2018 1:40:00,505,10769,"midwater tow",28,28,"Night",7/9/2018 1:53:41,7/9/2018 2:14:31,50.97,-129.20,0,18.00,14.89,15.50,15.50,9.30,82.90,77.88,82.90,"1.7548596112311",46.40,43.58,46.40,2337400.03,2.33740007686615e-03,1,10225,"096",,,,97.86,,,41867.03,0.00,0.00,0.00
124,2018,7/9/2018 15:51:00,504,10404,"midwater tow",29,29,"Day",7/9/2018 16:03:44,7/9/2018 16:24:26,50.85,-128.65,0,20.00,14.89,19.80,19.79,8.70,72.90,77.88,72.90,"1.6036717062635",40.77,43.58,40.77,2397520.53,2.39752055453728e-03,1,10233,"112",3,2,1,6.17,0.18,5.99,2573.49,75.07,834.19,0.67
124,2018,7/9/2018 15:51:00,504,10404,"midwater tow",29,29,"Day",7/9/2018 16:03:44,7/9/2018 16:24:26,50.85,-128.65,0,20.00,14.89,19.80,19.79,8.70,72.90,77.88,72.90,"1.6036717062635",40.77,43.58,40.77,2397520.53,2.39752055453728e-03,1,10235,"115",2,2,0,0.20,0.20,0.00,83.41,83.41,834.19,0.67
124,2018,7/9/2018 15:51:00,504,10404,"midwater tow",29,29,"Day",7/9/2018 16:03:44,7/9/2018 16:24:26,50.85,-128.65,0,20.00,14.89,19.80,19.79,8.70,72.90,77.88,72.90,"1.6036717062635",40.77,43.58,40.77,2397520.53,2.39752055453728e-03,1,10236,"124",1,1,0,0.41,0.41,0.00,171.01,171.01,417.09,0.33
124,2018,7/9/2018 15:51:00,504,10404,"midwater tow",29,29,"Day",7/9/2018 16:03:44,7/9/2018 16:24:26,50.85,-128.65,0,20.00,14.89,19.80,19.79,8.70,72.90,77.88,72.90,"1.6036717062635",40.77,43.58,40.77,2397520.53,2.39752055453728e-03,1,10232,"108",3,,,3.59,,,1497.38,0.00,0.00,0.00
124,2018,7/9/2018 17:47:00,504,10781,"midwater tow",32,32,"Day",7/9/2018 17:58:16,7/9/2018 18:19:03,50.95,-128.56,0,20.00,14.89,21.04,21.04,8.20,60.90,77.88,60.90,"1.5280777537797",34.11,43.58,34.11,2031018.66,2.03101867671933e-03,1,10244,"108",1,1,0,0.03,0.03,0.00,14.77,14.77,492.36,0.35
124,2018,7/9/2018 17:47:00,504,10781,"midwater tow",32,32,"Day",7/9/2018 17:58:16,7/9/2018 18:19:03,50.95,-128.56,0,20.00,14.89,21.04,21.04,8.20,60.90,77.88,60.90,"1.5280777537797",34.11,43.58,34.11,2031018.66,2.03101867671933e-03,1,10247,"118",2,2,0,0.08,0.08,0.00,39.38,39.38,984.72,0.70
124,2018,7/9/2018 17:47:00,504,10781,"midwater tow",32,32,"Day",7/9/2018 17:58:16,7/9/2018 18:19:03,50.95,-128.56,0,20.00,14.89,21.04,21.04,8.20,60.90,77.88,60.90,"1.5280777537797",34.11,43.58,34.11,2031018.66,2.03101867671933e-03,1,10246,"115",9,9,0,1.03,1.03,0.00,507.13,507.13,4431.27,3.18
124,2018,7/9/2018 17:47:00,504,10781,"midwater tow",32,32,"Day",7/9/2018 17:58:16,7/9/2018 18:19:03,50.95,-128.56,0,20.00,14.89,21.04,21.04,8.20,60.90,77.88,60.90,"1.5280777537797",34.11,43.58,34.11,2031018.66,2.03101867671933e-03,1,10245,"112",1,1,0,0.02,0.02,0.00,9.84,9.84,492.36,0.35
124,2018,7/9/2018 19:35:00,504,10534,"midwater tow",33,33,"Day",7/9/2018 19:44:34,7/9/2018 20:04:58,50.90,-128.34,15,11.00,14.89,9.15,9.14,6.90,83.40,77.88,83.40,"1.25809935205184",46.74,43.58,46.74,996473.40,9.96473424240419e-04,1,10256,"115",1,,,3.18,,,3191.25,0.00,0.00,0.00
124,2018,7/9/2018 19:35:00,504,10534,"midwater tow",33,33,"Day",7/9/2018 19:44:34,7/9/2018 20:04:58,50.90,-128.34,15,11.00,14.89,9.15,9.14,6.90,83.40,77.88,83.40,"1.25809935205184",46.74,43.58,46.74,996473.40,9.96473424240419e-04,1,10255,"112",13,13,0,0.36,0.36,0.00,361.27,361.27,13046.00,5.57
124,2018,7/9/2018 22:07:00,504,10534,"midwater tow",36,36,"Night",7/9/2018 22:21:11,7/9/2018 22:41:37,50.90,-128.34,15,11.00,14.89,7.67,7.67,8.40,71.80,77.88,71.80,"1.55507559395248",40.26,43.58,40.25,889327.26,8.89327267769529e-04,1,10262,"096",9,,,0.27,,,303.60,0.00,0.00,0.00
124,2018,7/9/2018 22:07:00,504,10534,"midwater tow",36,36,"Night",7/9/2018 22:21:11,7/9/2018 22:41:37,50.90,-128.34,15,11.00,14.89,7.67,7.67,8.40,71.80,77.88,71.80,"1.55507559395248",40.26,43.58,40.25,889327.26,8.89327267769529e-04,1,10263,"124",1,,,1.97,,,2215.15,0.00,0.00,0.00
124,2018,7/10/2018 0:03:00,504,10781,"midwater tow",37,37,"Night",7/10/2018 0:11:53,7/10/2018 0:32:21,50.97,-128.52,0,18.00,14.89,17.69,17.69,9.60,92.10,77.88,92.10,"1.76565874730022",51.51,43.58,51.50,2979662.95,2.97966290586235e-03,1,10274,"096",,,,36.00,,,12081.90,0.00,0.00,0.00
124,2018,7/10/2018 0:03:00,504,10781,"midwater tow",37,37,"Night",7/10/2018 0:11:53,7/10/2018 0:32:21,50.97,-128.52,0,18.00,14.89,17.69,17.69,9.60,92.10,77.88,92.10,"1.76565874730022",51.51,43.58,51.50,2979662.95,2.97966290586235e-03,1,10275,"112",1,,,6.25,,,2097.55,0.00,0.00,0.00
124,2018,7/10/2018 1:50:00,504,10404,"midwater tow",40,40,"Night",7/10/2018 2:02:14,7/10/2018 2:22:35,50.86,-128.64,0,20.00,14.89,19.57,19.56,9.70,66.50,77.88,66.50,"1.76565874730022",37.19,43.58,37.18,2379933.10,2.37993301600494e-03,1,10282,"096",,,,16.31,,,6853.13,0.00,0.00,0.00
124,2018,7/10/2018 15:50:00,507,9900,"midwater tow",41,41,"Day",7/10/2018 16:03:01,7/10/2018 16:23:32,50.70,-128.86,0,20.00,14.89,20.87,20.87,8.90,62.70,77.88,62.70,"1.63606911447084",35.14,43.58,35.13,2222116.63,2.22211660476045e-03,1,10294,"118",1,,,2.67,,,1201.55,0.00,0.00,0.00
124,2018,7/10/2018 15:50:00,507,9900,"midwater tow",41,41,"Day",7/10/2018 16:03:01,7/10/2018 16:23:32,50.70,-128.86,0,20.00,14.89,20.87,20.87,8.90,62.70,77.88,62.70,"1.63606911447084",35.14,43.58,35.13,2222116.63,2.22211660476045e-03,1,10293,"115",2,2,0,0.45,0.45,0.00,202.50,202.50,900.04,0.66
124,2018,7/10/2018 15:50:00,507,9900,"midwater tow",41,41,"Day",7/10/2018 16:03:01,7/10/2018 16:23:32,50.70,-128.86,0,20.00,14.89,20.87,20.87,8.90,62.70,77.88,62.70,"1.63606911447084",35.14,43.58,35.13,2222116.63,2.22211660476045e-03,1,10292,"112",1,,,3.64,,,1638.07,0.00,0.00,0.00
124,2018,7/10/2018 15:50:00,507,9900,"midwater tow",41,41,"Day",7/10/2018 16:03:01,7/10/2018 16:23:32,50.70,-128.86,0,20.00,14.89,20.87,20.87,8.90,62.70,77.88,62.70,"1.63606911447084",35.14,43.58,35.13,2222116.63,2.22211660476045e-03,1,10291,"108",1,,,1.28,,,576.02,0.00,0.00,0.00
124,2018,7/10/2018 22:04:00,507,10148,"midwater tow",48,48,"Night",7/10/2018 22:16:22,7/10/2018 22:36:46,50.80,-128.97,15,11.00,14.89,9.53,9.52,8.20,79.10,77.88,79.10,"1.50107991360691",44.35,43.58,44.34,1174982.25,1.1749822166515e-03,1,10317,"096",22,,,1.19,,,1012.78,0.00,0.00,0.00
124,2018,7/10/2018 23:12:00,507,9898,"midwater tow",49,49,"Night",7/10/2018 23:23:25,7/10/2018 23:43:52,50.72,-129.01,15,11.00,14.89,9.52,9.52,8.10,72.40,77.88,72.40,"1.50107991360691",40.60,43.58,40.59,1074503.34,1.07450337128357e-03,1,10324,"096",,,,31.43,,,29250.72,0.00,0.00,0.00
124,2018,7/11/2018 1:14:00,507,9900,"midwater tow",52,52,"Night",7/11/2018 1:26:39,7/11/2018 1:47:07,50.70,-128.86,0,18.00,14.89,17.89,17.88,7.80,68.80,77.88,68.80,"1.44708423326134",38.55,43.58,38.54,1848287.41,1.84828736036286e-03,1,10332,"096",,,,526.16,,,284674.34,0.00,0.00,0.00
124,2018,7/11/2018 16:14:00,506,9037,"midwater tow",53,53,"Day",7/11/2018 16:26:21,7/11/2018 16:46:57,50.47,-128.23,0,18.00,14.89,17.89,17.88,8.70,75.10,77.88,75.10,"1.61987041036717",41.96,43.58,41.95,2251993.10,2.25199307403259e-03,1,10342,"124",1,1,0,0.23,0.23,0.00,102.13,102.13,444.05,0.33
