402,Thomas_Cr,Other Cdn,0,0.044943987,0,0.025952743,0.0000625,0.027754586,4.6729E-05,0.025267397,0,0.077214676,0.000106952,0.050194525,0,0.045867204,9.17431E-05,0.074091177,0,0.193725064,4.172173913,4.262106282,0,0.247340085,0,0.1064181,0,0.087822243,0,0.536967106,0.000140845,0.040054968,0,0.088328762,0,0.079569196,0.001547619,0.095444164,0,0.159269729,0.00275,0.070117482,0,0.095449516,0,0.079010897,0,0.066025418,0,0.056642245,0,0.128624744,0.003076923,0.137256306,0,0.09816446,0,0.170467199,0,0.400056389,0,0.055278017,0,0.075026734,0,0.056906691,0.000181818,0.051323789,0,0.092614258,0.021428571,0.174966446,0,0.04821202,0,0.054006625,0,0.037716805,0.000138889,0.065685157,0,0.132103006,0.003364486,0.08848607,0,0.019340047,0,0.088191819,0,0.03449723,0.000272109,0.023540073
498,Zymogotitz_R,Other Cdn,0.000384615,0.047086275,0,0.023442708,0,0.075813336,0.000560748,0.050410631,0,0.045251223,0,0.025030496,0,0.0612069,0,0.046136866,0,0.226330375,0.013043478,0.422171726,0,0.142559259,0,0.031479781,0,0.155554645,0,0.393159648,0,0.056016728,0,0.076626282,0.001777778,0.098311927,0,0.085430617,0,0.081068766,0,0.069987268,0,0.079042978,0,0.054745916,0,0.038941279,0,0.059708928,0.003214286,0.191413394,0,0.066046251,0,0.076239457,0,0.33910656,0,0.239255584,0,0.076057073,0,0.097888295,0,0.04868692,0,0.036836107,0,0.087963934,0.000396825,0.046667694,0,0.045321347,0,0.183443372,0,0.042905477,0,0.037381543,0,0.224020951,0.001775701,0.052767794,3.59712E-05,0.01516217,0,0.108711645,0,0.043240918,0.001292517,0.039825196
236,Blanchard,Other Cdn,0.000384615,0.031421921,0,0.032439068,0,0.040204891,0,0.022957245,0,0.057420352,0,0.031938228,0,0.043367268,0,0.047192884,0,0.267467525,0,0.146922548,0,0.204868219,0,0.034859957,0,0.09446665,0,0.481543215,0,0.076120779,0,0.103268148,0,0.113008691,0,0.055691555,0,0.049313316,0,0.054183472,0,0.136729101,0,0.140149334,0,0.058061408,0,0.113004367,0,0.238258394,0,0.096729135,0,0.089793255,0,0.222551012,0,0.25127625,0,0.054976174,0,0.030465922,0,0.033298811,0,0.041368759,0,0.060053885,0,0.045202896,0,0.033953281,0,0.084844742,0,0.060423196,0,0.038613841,0,0.207297455,0,0.039581186,0,0.016482666,0,0.05237322,0,0.039253713,0,0.019990434
469,Goat_Cr,Other Cdn,0.826826923,1.24139345,0,0.02837817,0,0.046760138,0,0.02844083,0,0.0445237,0.000481283,0.038909014,0,0.046575685,0.000550459,0.057219219,0,0.354784807,0,0.245824349,0,0.168046464,0,0.219779922,0,0.074748904,0,0.416562452,0,0.086550893,0,0.070084,0,0.06431156,0,0.037618069,0,0.107631994,0,0.042386257,0,0.075548834,0,0.029232662,0,0.040571569,0,0.082788099,0,0.115929977,0,0.075517864,0,0.060693092,0,0.089252656,0,0.366573973,0,0.064383462,0,0.065887872,0,0.045761327,0,0.03220136,0,0.084036491,0,0.044319931,0,0.053439255,0,0.219338046,0,0.052697515,0,0.059858318,0,0.259897608,0,0.046395854,0,0.022830456,0.000405405,0.057079557,0,0.044005099,0,0.014274816
237,Klukshu,US,0.004134615,0.111733757,0,0.025665108,0.3753125,0.577435609,0,0.01835389,0,0.088953701,0,0.028629914,0,0.063154544,0,0.050526262,0,0.381227698,0,0.112672887,0,0.097648674,0,0.038128578,0,0.086639608,0,0.62896314,0,0.067534581,0,0.070512961,0,0.098657977,0,0.118214421,0,0.08727294,0,0.068735205,0,0.090932595,0,0.052021152,0,0.03992392,0,0.060149332,0,0.289403135,0,0.122780975,0,0.363738184,0,0.101079284,0,0.175140679,0,0.050535208,0,0.099965148,0,0.031237053,0,0.046197704,0,0.077167627,0,0.035077271,0,0.03831562,0,0.091914538,0.000888889,0.07423248,0,0.085921463,0,0.235081528,0,0.05366531,0,0.02293929,0,0.060828023,0,0.06663053,0,0.021361721
478,Kudwat_Cr,Other Cdn,0.015480769,0.218998966,0,0.03930544,0.037,0.213745693,0,0.026984299,0,0.106932544,0.000106952,0.040326449,0,0.050966966,0,0.031760037,0,0.271840283,0,0.249483094,0,0.336903755,0,0.047991889,0,0.0439972,0,0.324229975,0,0.059882967,0,0.088554287,0,0.087244626,0,0.049740195,0,0.04667556,0,0.043562178,0,0.069043144,0,0.077076339,0,0.043587075,0,0.020690162,0,0.113971587,0,0.098900061,0,0.118889077,0,0.228777783,0,0.269497408,0,0.040512958,0,0.071006356,0,0.036102221,0,0.061997667,0,0.093263389,0,0.062059135,0,0.027622467,0,0.202413429,0.000666667,0.057424035,0,0.102801218,0,0.096207513,0,0.06900345,0,0.023008799,0,0.040663715,0,0.030608718,0,0.021852994
239,Takhanne,US,0,0.04847484,0,0.031260083,0.0020625,0.056411436,0,0.019219036,0,0.057629178,0,0.033541193,0,0.075119794,0,0.051352324,0,0.232271847,0,0.18332839,0,0.19891794,0,0.32860794,0,0.127828637,0,0.415643072,0,0.060563437,0,0.050160654,0,0.10000152,0,0.030956158,0,0.082566293,0,0.061497425,0,0.076212072,0,0.055686315,0,0.052570238,0,0.046603806,0,0.106528631,0,0.056639639,0,0.117212727,0,0.187719375,0,0.211490101,0,0.133262684,0,0.113131975,0,0.034422041,0,0.054888399,0,0.078552702,0,0.037222237,0,0.095825828,0,0.138077885,0,0.054845076,0,0.093052747,0,0.4000426,0,0.052565395,0,0.021157085,0,0.064159703,0,0.05022641,0,0.026317478
5038,Eel_R,#N/A,0,0.064960068,0,0.027805978,0,0.035785758,0,0.02488417,0,0.064800104,0.00171123,0.043479869,0,0.040365565,0,0.11456247,0,0.155128339,0,0.071642733,0,0.07633199,0,0.078845961,0,0.052943814,0,0.146221126,0,0.045669645,0,0.07169528,0,0.109213526,0,0.051135121,0,0.057708267,0,0.067188012,0,0.090354318,0,0.183006372,0,0.063403573,0,0.087513642,0,0.092444025,0.000192308,0.065682413,0,0.118757248,0,0.148391213,0,0.159200642,0,0.099765189,0,0.087892937,0,0.052738776,0.002181818,0.076345992,0,0.105105444,0,0.039149523,0,0.038899246,0,0.089997778,0,0.06989339,0,0.067267647,0,0.12638543,0,0.02459762,0,0.023449806,0,0.040024044,0,0.02650294,0,0.016973648
5116,Russian_R,#N/A,0,0.060292818,0,0.025426267,0,0.038204495,4.6729E-05,0.022989475,0,0.05125132,0.000481283,0.044798561,0,0.062276247,0,0.033279848,0,0.251427653,0,0.14857966,0,0.380599429,0,0.351021049,0,0.073788414,0,0.423439552,0,0.108738034,0,0.077736804,0,0.131894936,0.000238095,0.057326704,0,0.057950873,0,0.072354316,0,0.082209813,0.090461538,0.480105384,0,0.051293764,0,0.076243848,0,0.099667406,0,0.128340039,0,0.098677929,0,0.195907499,0,0.048433404,0,0.033703601,0,0.060698419,0,0.041478543,0.002636364,0.06290964,0,0.05993648,0.007539683,0.144352802,0,0.073495345,0,0.098904199,0,0.056415797,0,0.082371566,0,0.235046153,0,0.047997274,0,0.019491154,0,0.037536453,0,0.033324067,0,0.020452856
5008,Battle_Cr,US,0.000288462,0.05469789,0.00048913,0.033119893,0,0.028853879,0.000140187,0.022851611,0,0.090502799,0.000160428,0.0283639,0,0.050454202,0,0.028791931,0,0.256809671,0,0.332254103,0,0.05549827,0,0.145723564,0,0.062535394,0,0.716481641,0,0.067563426,0.000338983,0.066956017,0.000222222,0.114478854,0.418333333,0.919099326,0,0.088536522,0,0.068540588,0,0.06725837,0,0.076106835,0.004536082,0.093865569,0.053225806,0.382571034,0,0.229261718,0,0.103111392,4.866829268,3.298522895,0,0.070834044,0,0.298263065,0.038850575,0.344390947,1.612926829,2.255483154,0.00609375,0.094785454,0.014636364,0.139878328,0,0.072119895,0,0.040406197,0.202820513,0.559078201,0,0.060058203,0.016555556,0.189672343,0,0.042020668,0,0.102134625,0,0.081579795,0.085467626,0.254889986,0.052027027,0.497393751,0,0.042704622,0.001564626,0.037597783
5013,Butte_Cr_f,#N/A,0,0.05251986,0,0.027086221,0.0000625,0.033602238,9.34579E-05,0.030400795,0,0.060319746,0.000160428,0.02542397,0.002477064,0.069659136,0.000183486,0.062874056,0,0.136983285,0,0.094827194,0,0.464231258,0,0.120283753,0,0.096625367,0.09,0.945979537,0,0.055817089,0.000169492,0.080424312,0.000666667,0.111555228,0.227738095,0.64918988,0,0.061719742,0,0.047345016,0,0.161595048,0.000307692,0.062865148,0.595154639,0.933466696,0,0.10099114,0,0.038835515,0,0.089932432,0.008536585,0.217883936,0,0.168974244,0,0.19458555,0,0.054962774,0.329756098,1.145111128,0.025,0.200217335,0.013545455,0.185797099,1.41016129,1.608084292,0,0.056197297,0.496153846,0.750355836,0,0.091619557,0,0.045507774,0,0.048989795,0,0.107691781,0,0.040353865,0.00147482,0.029826789,0,0.05644404,0,0.064609291,0.343435374,0.590699509
5042,Feather_H_fa,#N/A,0.002115385,0.072878726,0,0.025188111,0.0001875,0.041121609,0.000186916,0.036733839,0.000666667,0.047869309,5.34759E-05,0.021882536,0.000183486,0.039785945,0,0.063158502,0,0.143792763,0,0.332976839,0,0.226278214,0,0.100838775,0,0.077041897,0,0.873608704,0.000140845,0.088194457,0,0.076989822,0,0.106273125,0.479285714,0.935440729,0.0009375,0.070185305,0,0.098328045,0.002413793,0.120989948,0.004615385,0.243038287,0.001237113,0.077944151,0.015645161,0.273414108,0,0.230317646,0,0.093395847,0.000487805,0.064001818,0,0.194717697,0,0.257233215,0.192643678,0.753956028,0.137804878,0.877116889,0.10921875,0.401269507,0.407181818,0.820425262,0,0.121062125,7.93651E-05,0.041507622,0.025213675,0.237377814,0,0.076732157,0.002333333,0.090234715,0,0.056309098,0,0.238330325,0.000654206,0.066002269,0.019856115,0.132249374,1.442837838,1.898945175,0.000168067,0.044983667,0.375442177,0.612436975
5134,Stanislaus_R,#N/A,9.61538E-05,0.038503743,5.43478E-05,0.025649643,0.0004375,0.026649332,0.001028037,0.040598137,0,0.101293243,0.000802139,0.062362046,0,0.041243784,0,0.045928358,0,0.149820652,0,0.128004803,0,0.207135343,0,0.064528558,0,0.077661433,0.063636364,1.046258069,0.000422535,0.053836175,0.01559322,0.235278697,0,0.066082644,0.030952381,0.269077461,0.00015625,0.096488439,0,0.058166127,0.000344828,0.110794362,0,0.090977371,0.007010309,0.09717152,6.32016129,3.114632852,0,0.107130179,0.001153846,0.112054981,0.001219512,0.174725659,0,0.591702333,0,0.360345147,0.097816092,0.487234625,0.189268293,1.128838565,0.074765625,0.337663504,0.073727273,0.355046977,0.082903226,0.532129454,0,0.037931409,0.008632479,0.146096571,0,0.146084751,0.155,0.543989925,0,0.037199213,0,0.19139035,0,0.02282744,0.090791367,0.239442767,1.487837838,2.172485024,0.000756303,0.063597638,0.191972789,0.452090051
5014,Butte_Cr_sp,#N/A,0,0.040013888,0,0.023476088,0,0.036613851,0,0.020898775,0,0.053419208,0,0.028370414,0,0.039338418,0,0.050679547,0,0.391536724,0,0.479877801,0,0.212392917,0,0.144631564,0,0.069836547,0,0.141689114,0,0.052509005,0,0.065100733,0,0.083689306,0.007261905,0.147150145,0,0.075880689,0,0.045829864,0,0.07843413,0,0.052912357,0,0.062523196,0,0.049584975,0,0.148044951,0,0.068340317,2.43902439,2.401881058,0,0.086398764,0,0.372947596,0,0.043835439,0,0.037545813,0.000390625,0.048438399,0.839909091,0.897697212,0,0.11438727,0,0.042795111,0,0.041239655,0,0.108233836,0,0.061858634,0,0.187812117,0,0.147743097,0,0.069204613,0,0.02317528,0,0.087797054,0,0.059467353,0,0.018538756
5035,Deer_Cr_sp,#N/A,0,0.049482874,5.43478E-05,0.029183474,0.000125,0.03499672,9.34579E-05,0.035581795,0,0.076722478,0.002459893,0.065017093,0.000275229,0.060790377,0,0.043786894,0,0.123066852,0,0.090702605,0,0.301881224,0,0.095169971,0,0.089114486,0,0.319153223,0,0.106957569,0.000169492,0.100053143,0,0.086276868,0,0.078005818,0,0.074553566,0,0.05434798,0,0.088650907,0,0.073763233,0,0.039374283,0,0.04321526,0,0.107281529,0,0.057443342,0,0.098914925,0,0.216683029,0,0.293165115,0,0.039252021,0.103414634,0.654386417,0.29578125,0.63921777,0,0.036510449,0,0.104923651,0.000396825,0.029349174,0.003931624,0.090695094,0,0.218793252,0,0.042681197,0,0.11288867,0,0.205955382,0,0.04425645,0,0.018826666,0,0.067841526,8.40336E-05,0.05353185,0.014591837,0.114181503
5043,Feather_H_sp,#N/A,0,0.031069988,5.43478E-05,0.048022996,0.00025,0.066274647,0.000186916,0.02857632,0.005866667,0.141161606,0.000213904,0.040612867,0.002018349,0.061473684,0,0.068358648,0,0.245415877,0,0.058650721,0,0.069302744,0,0.120835127,0,0.059943301,0,0.231466353,0,0.05780444,0,0.076115931,0.000888889,0.172573097,0.000238095,0.087575465,0.01265625,0.193989224,0,0.043900713,0.000689655,0.109114473,0,0.079901119,0,0.04124306,0.03016129,0.454803556,0,0.247703726,0,0.097762707,0.017804878,0.383145504,0,0.073089631,0.05,0.721525204,0.511494253,0.97281056,0.027073171,0.352686715,0.259765625,0.619658761,0.072909091,0.369863407,0,0.116066897,0,0.029948115,0.001367521,0.054276063,0,0.062219828,0.012222222,0.158455941,0,0.095900105,0,0.124302273,0,0.039576111,0.129172662,0.31716061,0,0.098948113,0.002773109,0.08751688,0.133435374,0.432860425
5093,Mill_Cr_sp,#N/A,0,0.049149705,0,0.029759653,0,0.033551491,4.6729E-05,0.022293712,0.001866667,0.095287619,0.000481283,0.025783064,0.000458716,0.074368064,0,0.065571979,0,0.118145096,0,0.332104348,0,0.102634367,0,0.20169803,0,0.061354514,0,0.438386549,0,0.05192589,0,0.121292668,0,0.171322916,0,0.085981989,0,0.066934281,0,0.061228403,0,0.063877006,0,0.091292149,0.000206186,0.054146483,0,0.057021093,0,0.147836856,0.047692308,0.472372471,0,0.144653275,0,0.139934085,0,0.076302963,0.012758621,0.185450398,0,0.086323491,0.025234375,0.196318012,0.001090909,0.062947745,0,0.04017722,0,0.035776348,0.000854701,0.045771133,0,0.083160661,0,0.053101912,0,0.083849955,0,0.325322033,0,0.057438261,0,0.016886045,0.000135135,0.099353725,0,0.034014634,0,0.02444356
5120,Sacramento_H,#N/A,0,0.04736746,0,0.044144386,0,0.044453444,0,0.033705951,0,0.066797684,0,0.023795273,0,0.031338087,0,0.023882434,0,0.242167682,0,0.334488813,0,0.2579935,0,0.229613045,0,0.083016198,0,0.267698759,0,0.073552875,0,0.088415651,0,0.135062481,0,0.050652286,0,0.088424942,0,0.061517055,0,0.141008611,0,0.076521823,0,0.032876605,0,0.083394277,0,0.19406753,0,0.049917735,0,0.130082038,0,0.137687348,0,0.361070945,0,0.058272439,0,0.21242224,0,0.026479524,0,0.047001771,0,0.07285659,0,0.033142144,0,0.040916316,0,0.068996023,0,0.087300083,0,0.045700246,0,0.226195831,0,0.034793871,0,0.021146033,0,0.095128086,0,0.044768966,0,0.016358275
5070,L_Deschutes_R,#N/A,0.015673077,0.203745614,0.035326087,0.266369164,0.0005625,0.033420492,0.001915888,0.048633055,0.0048,0.123343477,0.000534759,0.038010273,0.002752294,0.084598366,0.000183486,0.048165646,0.005238095,0.328899038,0,0.122553578,0,0.327000004,0.011489362,0.39428195,0.34640625,1.429326491,0,0.481749401,3.273380282,3.69170226,1.007627119,2.153572316,0.651111111,2.408225897,0.10297619,0.666822499,0.001875,0.073059727,0.166625,0.930442172,0,0.058217492,0.001692308,0.095689044,0.034742268,0.331919459,0.00016129,0.079638592,0.018571429,0.399601818,7.433846154,4.258244857,0.213902439,1.185417638,0,0.466969588,0.005555556,0.297274078,0.011724138,0.213683742,0.000731707,0.062765445,0.26703125,0.987547955,0.044090909,0.365787343,8.867580645,4.279091591,0.447777778,0.99433048,0.003247863,0.061155297,0,0.213101433,0.099333333,0.633484071,0,0.053214656,0.0016,0.140440479,0.000841121,0.058391575,0.006582734,0.082906396,2.785,2.503215816,0.000252101,0.037443662,1.779251701,1.015837889
5142,U_Deschutes_R,#N/A,0.001730769,0.043488264,0.002445652,0.066767681,0.00025,0.037613686,4.6729E-05,0.018982877,0.000133333,0.043535038,0.081604278,0.343010897,9.17431E-05,0.055409159,0.001376147,0.08443682,0,0.178043683,0,0.182547558,0,0.904584804,0.003829787,0.08083073,0.52125,1.298832322,0,0.378539847,0.66084507,1.290727999,0.499152542,1.200536917,0.188444444,0.929583945,0.364047619,0.958114827,0,0.137227411,0.002875,0.128160963,0,0.075556164,0.007538462,0.199644985,0.000206186,0.048782639,0,0.07670335,3.621428571,3.235621689,0.001923077,0.173253273,0.903170732,2.294520884,0,0.24916444,0,0.273403575,5.974252874,2.709423811,0.000243902,0.062555861,0.01359375,0.208119049,0.012636364,0.16999794,1.591774194,2.107890279,0.077460317,0.369183734,0,0.031747754,0,0.141809262,0.147111111,0.671793952,0,0.063392815,2.198,3.435560439,0.000560748,0.06681413,0.002446043,0.045163264,0.005,0.131122011,0.008067227,0.106046636,0.002210884,0.041846297
5045,George_Adams_H,#N/A,0.017403846,0.225581695,9.925597826,3.03379764,0.005625,0.121491712,2.357056075,2.501343809,0,0.054059228,10.26743316,2.982331503,0.001192661,0.090703915,0.19733945,1.055771407,46.37761905,11.23827672,0.786521739,2.526942268,0,0.234679073,0.810638298,2.934299508,9.59484375,6.284046815,0,0.227787569,0.001408451,0.087081441,1.43779661,4.030710367,0.373111111,1.141793276,0.26,1.005959639,0.47015625,1.701719902,4.77825,4.449750475,0.061206897,0.693248242,8.504307692,9.230919564,0.963402062,1.699204021,2.032258065,4.617416144,0.556071429,3.110168437,0,0.07464388,1.974146341,2.503460666,3.868421053,8.384163929,0,0.692499607,0.011954023,0.191669693,0.086097561,1.017046635,0.001953125,0.08901613,0.068909091,0.555426153,9.034677419,6.548992879,0.001428571,0.07064242,0.525470085,1.555325175,0.012727273,0.22745807,0,0.069836744,4.238611111,3.980826044,2.3152,5.419332206,0.162803738,0.525206525,1.460611511,1.906602334,0.010135135,0.268257313,0.000336134,0.031601135,0.001462585,0.039037545
5049,Hamma_Hamma_R,#N/A,0.174423077,1.100046145,0.350923913,1.261308896,0.39475,0.980445964,0.001495327,0.045392837,0,0.061784458,0.020588235,0.209818594,0.004220183,0.093478091,6.957981651,3.07663794,0.008095238,0.181474215,0.133043478,0.887519017,0,0.508978797,0.065319149,0.563490805,0.0121875,0.166432344,0,0.414532136,0.013098592,0.233304108,9.282542373,8.099453297,0.033555556,0.360032752,0.002738095,0.07727467,0.29859375,1.19705972,3.331125,4.452912755,0.24637931,1.071374536,0.145692308,1.248079096,1.719381443,2.085542749,1.120645161,3.115986491,0.015714286,0.275647219,0.000576923,0.127448036,0.006585366,0.187528283,0,0.140489621,0,0.484558799,0.00091954,0.071859532,27.9795122,8.611544397,0.000390625,0.06656054,0.178909091,1.035639543,3.179516129,5.977805183,0.000873016,0.044178084,0.007264957,0.161907966,0.061590909,0.628336023,0,0.056858165,0.511388889,1.490912265,0.0012,0.199302,0.516448598,1.07483781,0.907446043,1.891701364,6.164054054,5.072805224,0,0.030944681,0.906190476,1.116440201
5107,NF_Skokomish_F,#N/A,7.909038462,3.21115052,1.027771739,2.018466633,0.0018125,0.048839796,0.02635514,0.258920145,0,0.049916942,0.043368984,0.36257488,0.000275229,0.051727898,0.521376147,1.486942534,0.141428571,1.246765595,1.249130435,2.705828531,0.011764706,0.246540845,0.004468085,0.112324679,1.0190625,2.970557091,0,0.408883268,0.004366197,0.224618661,0.055254237,0.592346357,2.14,2.428509522,0.028809524,0.282702357,0.004375,0.138016495,0.023625,0.255773545,0.065,0.540830146,1.599384615,3.991936265,0.043402062,0.409463141,12.19,7.640717948,0.023214286,0.30610186,0,0.085279874,0.001463415,0.137581003,0.084210526,1.253370278,0,0.164093549,0.001724138,0.078381375,0.006829268,0.20242178,0.00703125,0.135634081,0.381909091,1.445522477,0.019032258,0.286109255,2.751904762,1.679615389,0.003504274,0.109400896,7.96,6.181485765,0,0.038652775,1.318055556,2.472854152,1.0284,4.062432349,0.004672897,0.080545321,0.012553957,0.18929267,0.12,0.999253846,0,0.055351376,0.001836735,0.041664746
5036,Dungeness_R,#N/A,9.61538E-05,0.046095706,0.000217391,0.020461092,0.000125,0.031346302,0.015560748,0.142924184,0.0004,0.126538662,0,0.016722929,0.000366972,0.039812511,0,0.067006144,0,0.137807244,0,0.094737261,0,0.329623763,0,0.0516902,0,0.093889814,0,0.657730857,0.000985915,0.07835311,0.000169492,0.096137673,0,0.115226551,0,0.060255651,0,0.057585668,0,0.039527482,0,0.059711336,0.000615385,0.083779486,0,0.060773923,0,0.112450053,0,0.023823567,0,0.083523695,0,0.098085459,0,0.132835517,0,0.217271053,0.000114943,0.035069743,0,0.076747326,0.00125,0.084885693,0,0.043190602,0.000322581,0.11117282,0.005,0.112808603,0,0.04556226,0,0.120074276,0,0.045890746,0,0.068694019,0,0.076697625,0,0.095357259,0.000539568,0.027243947,0.000135135,0.077570856,0,0.045521639,0,0.018044668
5065,Klamath_R_fa,#N/A,0,0.053952004,0,0.030876129,0.0000625,0.051192793,0,0.03055205,0.037466667,0.309601965,0.000106952,0.027612884,0,0.039061599,0.212018349,0.552606877,0.004761905,0.448906376,0,0.110314761,0,0.254840508,0,0.055216234,0.03796875,0.346563528,0,0.242606257,0.021408451,0.222834115,0,0.057988511,0,0.079907635,0.000357143,0.052770029,0,0.062626437,0,0.079315372,0.011896552,0.202332353,0,0.077275851,0.000721649,0.085638644,0,0.056364507,0,0.196604439,0,0.102343722,0,0.19530091,0,0.209471473,0,0.641830784,0,0.055537526,0,0.161307911,0.000078125,0.041017482,0.271363636,0.756609427,0,0.085909927,0.321349206,0.619955289,0,0.051290735,0,0.127983153,0,0.045121117,0,0.043082168,0,0.167371397,0,0.050909629,0.001151079,0.030591788,0.16972973,0.663830803,0,0.060001146,0.000170068,0.021860608
5138,Trinity_H_sp,#N/A,0,0.058542144,0,0.034343476,0,0.033410406,0,0.018892805,0,0.040200114,0.000160428,0.036846748,0,0.034941694,0.002844037,0.064992172,0,0.305316507,0,0.166950246,0,0.437008395,0,0.146944362,0,0.096304246,0,0.353243485,0.001408451,0.070575339,0,0.037086017,0,0.075161701,0,0.040667044,0,0.076758532,0,0.11344094,0,0.080118294,0,0.071110849,0,0.067296455,0,0.115147201,0,0.118058576,0,0.111387812,0.001219512,0.13468838,0,0.087611458,0,0.148596494,0,0.046384729,0,0.079375478,0.000234375,0.031081733,0.065909091,0.35757975,0,0.076669977,0.000634921,0.042072136,0,0.043249169,0,0.068957459,0,0.047536658,0,0.035077894,0,0.26851296,0,0.038636734,0,0.028942268,0.006081081,0.137144583,0,0.06846214,0,0.017058766
5000,Abernathy_Cr_Fa,#N/A,0.001923077,0.049676521,0.004402174,0.096488605,0.00975,0.164119631,0.787663551,1.629608684,0.276,1.157785267,2.51459893,2.623036109,0.05440367,0.42487327,0.408348624,1.252189186,0.002857143,0.280033801,0.287391304,1.721841922,0.188235294,1.591838492,0,0.061138768,0.003125,0.128435023,0.375454545,2.319062928,0.448591549,1.656671132,0.004915254,0.147850504,0.131555556,0.900323648,0.007261905,0.122044496,0.048125,0.453697258,0.03525,0.311914215,0.000862069,0.098116964,0.008615385,0.170484723,0.003402062,0.185809011,0.000483871,0.172085414,0.006428571,0.289506602,0.005384615,0.164291967,0.013414634,0.245252657,0,0.084210564,0,0.078642282,0.001149425,0.05100575,3.734146341,4.653861785,2.822578125,1.951325062,0.098,0.608204794,1.385483871,2.859742724,0.032063492,0.261875718,0.006923077,0.097277388,0.005,0.092575185,5.795111111,3.503150433,0.060138889,0.530471477,0.0136,0.521240584,0.002242991,0.105448865,0.009460432,0.13484988,0.003648649,0.077208617,0.003361345,0.102570187,4.499183673,1.587420408
5001,Abernathy_NFH_F,#N/A,0.029711538,0.243985808,1.011630435,2.310515359,0.0580625,0.435006293,0.141588785,0.745254598,0.922133333,1.669324942,4.865882353,2.36995791,0.041834862,0.343273158,0.024220183,0.281658403,0.002857143,0.21315545,0.106956522,1.18352398,22.23529412,9.241765523,0.001914894,0.074414914,0.003125,0.133019628,0.002727273,0.34410731,0.706338028,2.209984102,0.013220339,0.222809057,0.034888889,0.417160782,0.017380952,0.281146694,0.5453125,1.521551022,0,0.03892636,0,0.067808331,0.003846154,0.163207708,0.060927835,0.413165607,0.004354839,0.128710398,0,0.077259025,0.013846154,0.218181732,0.257804878,1.526534893,0,0.159837401,0,0.336420968,0.001494253,0.062336915,1.522926829,4.539799759,0.029375,0.270006155,1.284818182,2.269347998,0.170806452,0.986526875,3.412698413,2.077535637,0.651880342,1.761349113,0.010227273,0.415217139,0.561222222,1.640796317,0.002083333,0.087110029,4.5468,9.990725218,0.006635514,0.119350678,2.160035971,2.212565698,0.019459459,0.256041043,0.003361345,0.0991405,2.816666667,2.56316804
5030,Coweeman_R_Fa,#N/A,0.000288462,0.067265947,0.000543478,0.049863965,0.0000625,0.026071668,0.060140187,0.343148707,0,0.14334831,0.000320856,0.053498648,0,0.029819189,0,0.054534163,0,0.243461136,0.003913043,0.259480928,0,0.164261554,0,0.060037718,0.06234375,0.552637223,0,0.489527088,0.009859155,0.189354913,0,0.066647491,0.003777778,0.196302352,0,0.053131141,0.00015625,0.200058027,0.237375,0.891043514,0,0.10957937,0.000153846,0.059962234,0,0.041202884,0.001451613,0.093915034,0,0.035762347,0,0.083768121,0,0.144416035,0,0.455657626,0,0.139429746,0,0.114479291,0,0.089532702,0.000546875,0.048531773,0.374181818,0.880697554,0.00016129,0.078555943,0,0.037084459,0.001880342,0.055604506,0,0.113624338,0.000333333,0.083027175,0.026805556,0.206019193,0.0016,0.249317145,0.680747664,0.885424028,0.000647482,0.030691453,0,0.034333916,0.085546218,0.498392533,0,0.019445653
5031,Cowlitz_H_fa,#N/A,0.005,0.120555687,0.169021739,0.653726909,0.177125,0.673578029,0.006214953,0.09674072,0.1404,0.63026284,6.614171123,2.252576125,0.144495413,0.774493124,5.748256881,2.478877245,0.073333333,0.901377647,0.285217391,1.395311592,0.005882353,0.237590583,8.062978723,4.184680006,8.87671875,4.006351918,0.254545455,1.987540094,0.437042254,1.495616331,0.056440678,0.527218319,2.292222222,3.052561974,1.780238095,2.579162386,1.3159375,2.814112152,8.0095,3.364092411,0,0.068562156,0.001230769,0.125033735,0.079484536,0.576900079,0.292096774,1.298073385,0.016071429,0.423658131,0.000384615,0.072920639,8.97097561,4.694393416,0.089473684,0.818796558,0,0.09010173,0.005402299,0.126172063,0.021707317,0.239297895,0.101484375,0.630293137,0.408,1.377475161,5.491935484,3.329110039,0.003730159,0.097792512,0.016752137,0.240770627,7.022727273,3.958289973,0.007555556,0.127478498,0.002638889,0.12668639,2.7276,4.310371633,0.002523364,0.079311731,0.024028777,0.242610128,0.002162162,0.072151245,0.623109244,1.107677917,0.285918367,0.763287587
